"","Taxa","INC","COLD","plate_num","date","viable","DAY","END","germination","mold","adj_total","force","germ_perc"
"8777","Anemone virginana","L","G",614,2018-11-02,0,4,6,2,2,18,20,0.111111111111111
"8778","Anemone virginana","L","G",615,2018-11-02,0,4,6,1,1,19,20,0.0526315789473684
"8779","Thalictrum dioicum","H","G",664,2018-11-02,3,4,6,0,10,5,25,0
"8780","Thalictrum dioicum","H","G",665,2018-11-02,5,4,6,1,7,8,25,0.125
"8781","Thalictrum dioicum","H","G",666,2018-11-02,7,4,6,0,6,9,25,0
"8782","Thalictrum dioicum","L","G",667,2018-11-02,3,4,6,0,7,8,20,0
"8783","Thalictrum dioicum","L","G",668,2018-11-02,6,4,6,0,6,9,20,0
"8784","Thalictrum dioicum","L","G",669,2018-11-02,3,4,6,0,8,7,20,0
"8785","Impatiens capensis","H","G",700,2018-11-02,1,4,6,0,9,10,25,0
"8786","Impatiens capensis","H","G",701,2018-11-02,0,4,6,0,9,10,25,0
"8787","Impatiens capensis","L","G",702,2018-11-02,4,4,6,0,6,10,20,0
"8788","Impatiens capensis","L","G",703,2018-11-02,2,4,6,0,8,10,20,0
"8789","Phlox cuspidata","H","G",736,2018-11-02,5,4,6,0,0,5,25,0
"8790","Phlox cuspidata","H","G",737,2018-11-02,6,4,6,0,1,7,25,0
"8791","Phlox cuspidata","H","G",738,2018-11-02,1,4,6,0,1,1,25,0
"8792","Phlox cuspidata","L","G",739,2018-11-02,5,4,6,0,0,5,20,0
"8793","Oenethera biennis","H","G",121,2018-11-04,2,6,7,0,6,14,25,0
"8794","Oenethera biennis","H","G",122,2018-11-04,0,6,7,0,5,11,25,0
"8795","Oenethera biennis","H","G",123,2018-11-04,0,6,7,0,1,19,25,0
"8796","Oenethera biennis","L","G",124,2018-11-04,0,6,7,0,8,11,20,0
"8797","Oenethera biennis","L","G",125,2018-11-04,0,6,7,0,2,18,20,0
"8798","Oenethera biennis","L","G",126,2018-11-04,2,6,7,0,3,17,20,0
"8799","Asclepias syriaca","H","G",169,2018-11-04,0,6,7,0,0,21,25,0
"8800","Asclepias syriaca","H","G",170,2018-11-04,0,6,7,0,0,20,25,0
"8801","Asclepias syriaca","H","G",171,2018-11-04,1,6,7,2,0,20,25,0.1
"8802","Asclepias syriaca","L","G",172,2018-11-04,0,6,7,7,2,19,20,0.368421052631579
"8803","Asclepias syriaca","L","G",173,2018-11-04,1,6,7,5,0,20,20,0.25
"8804","Asclepias syriaca","L","G",174,2018-11-04,1,6,7,6,0,20,20,0.3
"8805","Cryptotaenia canadensis","H","G",217,2018-11-04,7,6,7,1,0,21,25,0.0476190476190476
"8806","Cryptotaenia canadensis","H","G",218,2018-11-04,8,6,7,0,2,16,25,0
"8807","Cryptotaenia canadensis","H","G",219,2018-11-04,7,6,7,4,1,19,25,0.210526315789474
"8808","Cryptotaenia canadensis","L","G",220,2018-11-04,0,6,7,4,0,20,20,0.2
"8809","Cryptotaenia canadensis","L","G",221,2018-11-04,0,6,7,7,0,20,20,0.35
"8810","Cryptotaenia canadensis","L","G",222,2018-11-04,0,6,7,6,0,20,20,0.3
"8811","Eurbia diviricata","H","G",283,2018-11-04,5,6,7,0,8,12,25,0
"8812","Eurbia diviricata","H","G",284,2018-11-04,3,6,7,2,6,14,25,0.142857142857143
"8813","Eurbia diviricata","H","G",286,2018-11-04,5,6,7,1,6,14,25,0.0714285714285714
"8814","Eurbia diviricata","L","G",285,2018-11-04,2,6,7,3,4,16,20,0.1875
"8815","Eurbia diviricata","L","G",287,2018-11-04,2,6,7,0,7,13,20,0
"8816","Eurbia diviricata","L","G",288,2018-11-04,2,6,7,0,3,17,20,0
"8817","Hesperis matronalis","H","G",337,2018-11-04,0,6,7,0,0,17,25,0
"8818","Hesperis matronalis","H","G",338,2018-11-04,0,6,7,0,1,17,25,0
"8819","Hesperis matronalis","H","G",339,2018-11-04,0,6,7,0,0,18,25,0
"8820","Hesperis matronalis","L","G",340,2018-11-04,3,6,7,0,0,18,20,0
"8821","Hesperis matronalis","L","G",341,2018-11-04,0,6,7,0,1,17,20,0
"8822","Hesperis matronalis","L","G",342,2018-11-04,1,6,7,0,0,19,20,0
"8823","Polygonum virginiatum","H","G",410,2018-11-04,3,6,7,1,0,20,25,0.05
"8824","Polygonum virginiatum","H","G",411,2018-11-04,3,6,7,3,0,20,25,0.15
"8825","Polygonum virginiatum","L","G",412,2018-11-04,3,6,7,1,1,19,20,0.0526315789473684
"8826","Polygonum virginiatum","L","G",413,2018-11-04,3,6,7,2,0,20,20,0.1
"8827","Polygonum virginiatum","L","G",414,2018-11-04,3,6,7,1,0,22,20,0.0454545454545455
"8828","Carex grisea","H","G",451,2018-11-04,19,6,7,0,1,19,25,0
"8829","Carex grisea","H","G",452,2018-11-04,19,6,7,0,1,19,25,0
"8830","Carex grisea","L","G",453,2018-11-04,19,6,7,0,1,19,20,0
"8831","Carex grisea","L","G",454,2018-11-04,20,6,7,0,0,20,20,0
"8832","Silene vulgaris","H","G",502,2018-11-04,3,6,7,0,0,20,25,0
"8833","Silene vulgaris","H","G",503,2018-11-04,7,6,7,1,0,21,25,0.0476190476190476
"8834","Silene vulgaris","H","G",504,2018-11-04,1,6,7,0,0,20,25,0
"8835","Silene vulgaris","L","G",505,2018-11-04,2,6,7,1,2,19,20,0.0526315789473684
"8836","Silene vulgaris","L","G",506,2018-11-04,3,6,7,1,1,20,20,0.05
"8837","Silene vulgaris","L","G",507,2018-11-04,0,6,7,3,0,19,20,0.157894736842105
"8838","Silene stellata","H","G",556,2018-11-04,17,6,7,0,2,19,25,0
"8839","Silene stellata","H","G",557,2018-11-04,19,6,7,0,0,20,25,0
"8840","Silene stellata","H","G",558,2018-11-04,18,6,7,0,0,20,25,0
"8841","Silene stellata","L","G",559,2018-11-04,11,6,7,2,0,20,20,0.1
"8842","Silene stellata","L","G",560,2018-11-04,12,6,7,0,0,20,20,0
"8843","Silene stellata","L","G",561,2018-11-04,10,6,7,1,0,20,20,0.05
"8844","Anemone virginana","H","G",610,2018-11-04,1,6,7,2,0,23,25,0.0869565217391304
"8845","Anemone virginana","H","G",611,2018-11-04,0,6,7,0,0,20,25,0
"8846","Anemone virginana","H","G",612,2018-11-04,0,6,7,0,0,20,25,0
"8847","Anemone virginana","L","G",613,2018-11-04,0,6,7,0,1,19,20,0
"8848","Anemone virginana","L","G",614,2018-11-04,0,6,7,1,2,18,20,0.0555555555555556
"8849","Anemone virginana","L","G",615,2018-11-04,0,6,7,0,1,19,20,0
"8850","Thalictrum dioicum","H","G",664,2018-11-04,3,6,7,0,10,5,25,0
"8851","Thalictrum dioicum","H","G",665,2018-11-04,5,6,7,0,7,8,25,0
"8852","Thalictrum dioicum","H","G",666,2018-11-04,7,6,7,0,6,9,25,0
"8853","Thalictrum dioicum","L","G",667,2018-11-04,3,6,7,0,7,8,20,0
"8854","Thalictrum dioicum","L","G",668,2018-11-04,6,6,7,0,6,9,20,0
"8855","Thalictrum dioicum","L","G",669,2018-11-04,3,6,7,2,8,7,20,0.285714285714286
"8856","Impatiens capensis","H","G",700,2018-11-04,1,6,7,0,9,10,25,0
"8857","Impatiens capensis","H","G",701,2018-11-04,0,6,7,0,9,10,25,0
"8858","Impatiens capensis","L","G",702,2018-11-04,4,6,7,0,6,10,20,0
"8859","Impatiens capensis","L","G",703,2018-11-04,2,6,7,0,8,10,20,0
"8860","Phlox cuspidata","H","G",736,2018-11-04,5,6,7,0,0,5,25,0
"8861","Phlox cuspidata","H","G",737,2018-11-04,6,6,7,1,1,7,25,0.142857142857143
"8862","Phlox cuspidata","H","G",738,2018-11-04,1,6,7,0,1,1,25,0
"8863","Phlox cuspidata","L","G",739,2018-11-04,5,6,7,0,0,5,20,0
"8864","Oenethera biennis","H","G",121,2018-11-05,2,7,9,0,6,14,25,0
"8865","Oenethera biennis","H","G",122,2018-11-05,0,7,9,0,5,11,25,0
"8866","Oenethera biennis","H","G",123,2018-11-05,0,7,9,0,1,19,25,0
"8867","Oenethera biennis","L","G",124,2018-11-05,0,7,9,0,8,11,20,0
"8868","Oenethera biennis","L","G",125,2018-11-05,0,7,9,0,2,18,20,0
"8869","Oenethera biennis","L","G",126,2018-11-05,2,7,9,0,3,17,20,0
"8870","Asclepias syriaca","H","G",169,2018-11-05,0,7,9,2,0,21,25,0.0952380952380952
"8871","Asclepias syriaca","H","G",170,2018-11-05,0,7,9,1,0,20,25,0.05
"8872","Asclepias syriaca","H","G",171,2018-11-05,1,7,9,0,0,20,25,0
"8873","Asclepias syriaca","L","G",172,2018-11-05,0,7,9,5,2,19,20,0.263157894736842
"8874","Asclepias syriaca","L","G",173,2018-11-05,1,7,9,3,0,20,20,0.15
"8875","Asclepias syriaca","L","G",174,2018-11-05,1,7,9,4,0,20,20,0.2
"8876","Cryptotaenia canadensis","H","G",217,2018-11-05,7,7,9,1,0,21,25,0.0476190476190476
"8877","Cryptotaenia canadensis","H","G",218,2018-11-05,8,7,9,1,2,16,25,0.0625
"8878","Cryptotaenia canadensis","H","G",219,2018-11-05,7,7,9,1,1,19,25,0.0526315789473684
"8879","Cryptotaenia canadensis","L","G",220,2018-11-05,0,7,9,0,0,20,20,0
"8880","Cryptotaenia canadensis","L","G",221,2018-11-05,0,7,9,2,0,20,20,0.1
"8881","Cryptotaenia canadensis","L","G",222,2018-11-05,0,7,9,0,0,20,20,0
"8882","Eurbia diviricata","H","G",283,2018-11-05,5,7,9,0,8,12,25,0
"8883","Eurbia diviricata","H","G",284,2018-11-05,3,7,9,1,6,14,25,0.0714285714285714
"8884","Eurbia diviricata","H","G",286,2018-11-05,5,7,9,0,6,14,25,0
"8885","Eurbia diviricata","L","G",285,2018-11-05,2,7,9,0,4,16,20,0
"8886","Eurbia diviricata","L","G",287,2018-11-05,2,7,9,3,7,13,20,0.230769230769231
"8887","Eurbia diviricata","L","G",288,2018-11-05,2,7,9,2,3,17,20,0.117647058823529
"8888","Hesperis matronalis","H","G",337,2018-11-05,0,7,9,0,0,17,25,0
"8889","Hesperis matronalis","H","G",338,2018-11-05,0,7,9,0,1,17,25,0
"8890","Hesperis matronalis","H","G",339,2018-11-05,0,7,9,0,0,18,25,0
"8891","Hesperis matronalis","L","G",340,2018-11-05,3,7,9,0,0,18,20,0
"8892","Hesperis matronalis","L","G",341,2018-11-05,0,7,9,0,1,17,20,0
"8893","Hesperis matronalis","L","G",342,2018-11-05,1,7,9,0,0,19,20,0
"8894","Polygonum virginiatum","H","G",410,2018-11-05,3,7,9,5,0,20,25,0.25
"8895","Polygonum virginiatum","H","G",411,2018-11-05,3,7,9,2,0,20,25,0.1
"8896","Polygonum virginiatum","L","G",412,2018-11-05,3,7,9,4,1,19,20,0.210526315789474
"8897","Polygonum virginiatum","L","G",413,2018-11-05,3,7,9,1,0,20,20,0.05
"8898","Polygonum virginiatum","L","G",414,2018-11-05,3,7,9,0,0,22,20,0
"8899","Carex grisea","H","G",451,2018-11-05,19,7,9,0,1,19,25,0
"8900","Carex grisea","H","G",452,2018-11-05,19,7,9,0,1,19,25,0
"8901","Carex grisea","L","G",453,2018-11-05,19,7,9,0,1,19,20,0
"8902","Carex grisea","L","G",454,2018-11-05,20,7,9,0,0,20,20,0
"8903","Silene vulgaris","H","G",502,2018-11-05,3,7,9,1,0,20,25,0.05
"8904","Silene vulgaris","H","G",503,2018-11-05,7,7,9,0,0,21,25,0
"8905","Silene vulgaris","H","G",504,2018-11-05,1,7,9,0,0,20,25,0
"8906","Silene vulgaris","L","G",505,2018-11-05,2,7,9,1,2,19,20,0.0526315789473684
"8907","Silene vulgaris","L","G",506,2018-11-05,3,7,9,1,1,20,20,0.05
"8908","Silene vulgaris","L","G",507,2018-11-05,0,7,9,1,0,19,20,0.0526315789473684
"8909","Silene stellata","H","G",556,2018-11-05,17,7,9,0,2,19,25,0
"8910","Silene stellata","H","G",557,2018-11-05,19,7,9,0,0,20,25,0
"8911","Silene stellata","H","G",558,2018-11-05,18,7,9,0,0,20,25,0
"8912","Silene stellata","L","G",559,2018-11-05,11,7,9,0,0,20,20,0
"8913","Silene stellata","L","G",560,2018-11-05,12,7,9,2,0,20,20,0.1
"8914","Silene stellata","L","G",561,2018-11-05,10,7,9,0,0,20,20,0
"8915","Anemone virginana","H","G",610,2018-11-05,1,7,9,2,0,23,25,0.0869565217391304
"8916","Anemone virginana","H","G",611,2018-11-05,0,7,9,3,0,20,25,0.15
"8917","Anemone virginana","H","G",612,2018-11-05,0,7,9,2,0,20,25,0.1
"8918","Anemone virginana","L","G",613,2018-11-05,0,7,9,0,1,19,20,0
"8919","Anemone virginana","L","G",614,2018-11-05,0,7,9,0,2,18,20,0
"8920","Anemone virginana","L","G",615,2018-11-05,0,7,9,0,1,19,20,0
"8921","Thalictrum dioicum","H","G",664,2018-11-05,3,7,9,2,10,5,25,0.4
"8922","Thalictrum dioicum","H","G",665,2018-11-05,5,7,9,0,7,8,25,0
"8923","Thalictrum dioicum","H","G",666,2018-11-05,7,7,9,0,6,9,25,0
"8924","Thalictrum dioicum","L","G",667,2018-11-05,3,7,9,0,7,8,20,0
"8925","Thalictrum dioicum","L","G",668,2018-11-05,6,7,9,0,6,9,20,0
"8926","Thalictrum dioicum","L","G",669,2018-11-05,3,7,9,0,8,7,20,0
"8927","Impatiens capensis","H","G",700,2018-11-05,1,7,9,0,9,10,25,0
"8928","Impatiens capensis","H","G",701,2018-11-05,0,7,9,0,9,10,25,0
"8929","Impatiens capensis","L","G",702,2018-11-05,4,7,9,0,6,10,20,0
"8930","Impatiens capensis","L","G",703,2018-11-05,2,7,9,0,8,10,20,0
"8931","Phlox cuspidata","H","G",736,2018-11-05,5,7,9,0,0,5,25,0
"8932","Phlox cuspidata","H","G",737,2018-11-05,6,7,9,0,1,7,25,0
"8933","Phlox cuspidata","H","G",738,2018-11-05,1,7,9,0,1,1,25,0
"8934","Phlox cuspidata","L","G",739,2018-11-05,5,7,9,0,0,5,20,0
"8935","Oenethera biennis","H","G",121,2018-11-07,2,9,11,0,6,14,25,0
"8936","Oenethera biennis","H","G",122,2018-11-07,0,9,11,0,5,11,25,0
"8937","Oenethera biennis","H","G",123,2018-11-07,0,9,11,0,1,19,25,0
"8938","Oenethera biennis","L","G",124,2018-11-07,0,9,11,0,8,11,20,0
"8939","Oenethera biennis","L","G",125,2018-11-07,0,9,11,0,2,18,20,0
"8940","Oenethera biennis","L","G",126,2018-11-07,2,9,11,0,3,17,20,0
"8941","Asclepias syriaca","H","G",169,2018-11-07,0,9,11,0,0,21,25,0
"8942","Asclepias syriaca","H","G",170,2018-11-07,0,9,11,1,0,20,25,0.05
"8943","Asclepias syriaca","H","G",171,2018-11-07,1,9,11,0,0,20,25,0
"8944","Asclepias syriaca","L","G",172,2018-11-07,0,9,11,1,2,19,20,0.0526315789473684
"8945","Asclepias syriaca","L","G",173,2018-11-07,1,9,11,0,0,20,20,0
"8946","Asclepias syriaca","L","G",174,2018-11-07,1,9,11,1,0,20,20,0.05
"8947","Cryptotaenia canadensis","H","G",217,2018-11-07,7,9,11,0,0,21,25,0
"8948","Cryptotaenia canadensis","H","G",218,2018-11-07,8,9,11,0,2,16,25,0
"8949","Cryptotaenia canadensis","H","G",219,2018-11-07,7,9,11,0,1,19,25,0
"8950","Cryptotaenia canadensis","L","G",220,2018-11-07,0,9,11,0,0,20,20,0
"8951","Cryptotaenia canadensis","L","G",221,2018-11-07,0,9,11,1,0,20,20,0.05
"8952","Cryptotaenia canadensis","L","G",222,2018-11-07,0,9,11,0,0,20,20,0
"8953","Eurbia diviricata","H","G",283,2018-11-07,5,9,11,0,8,12,25,0
"8954","Eurbia diviricata","H","G",284,2018-11-07,3,9,11,0,6,14,25,0
"8955","Eurbia diviricata","H","G",286,2018-11-07,5,9,11,0,6,14,25,0
"8956","Eurbia diviricata","L","G",285,2018-11-07,2,9,11,1,4,16,20,0.0625
"8957","Eurbia diviricata","L","G",287,2018-11-07,2,9,11,0,7,13,20,0
"8958","Eurbia diviricata","L","G",288,2018-11-07,2,9,11,1,3,17,20,0.0588235294117647
"8959","Hesperis matronalis","H","G",337,2018-11-07,0,9,11,0,0,17,25,0
"8960","Hesperis matronalis","H","G",338,2018-11-07,0,9,11,0,1,17,25,0
"8961","Hesperis matronalis","H","G",339,2018-11-07,0,9,11,0,0,18,25,0
"8962","Hesperis matronalis","L","G",340,2018-11-07,3,9,11,0,0,18,20,0
"8963","Hesperis matronalis","L","G",341,2018-11-07,0,9,11,0,1,17,20,0
"8964","Hesperis matronalis","L","G",342,2018-11-07,1,9,11,0,0,19,20,0
"8965","Polygonum virginiatum","H","G",410,2018-11-07,3,9,11,4,0,20,25,0.2
"8966","Polygonum virginiatum","H","G",411,2018-11-07,3,9,11,1,0,20,25,0.05
"8967","Polygonum virginiatum","L","G",412,2018-11-07,3,9,11,2,1,19,20,0.105263157894737
"8968","Polygonum virginiatum","L","G",413,2018-11-07,3,9,11,0,0,20,20,0
"8969","Polygonum virginiatum","L","G",414,2018-11-07,3,9,11,2,0,22,20,0.0909090909090909
"8970","Carex grisea","H","G",451,2018-11-07,19,9,11,0,1,19,25,0
"8971","Carex grisea","H","G",452,2018-11-07,19,9,11,0,1,19,25,0
"8972","Carex grisea","L","G",453,2018-11-07,19,9,11,0,1,19,20,0
"8973","Carex grisea","L","G",454,2018-11-07,20,9,11,0,0,20,20,0
"8974","Silene vulgaris","H","G",502,2018-11-07,3,9,11,1,0,20,25,0.05
"8975","Silene vulgaris","H","G",503,2018-11-07,7,9,11,1,0,21,25,0.0476190476190476
"8976","Silene vulgaris","H","G",504,2018-11-07,1,9,11,0,0,20,25,0
"8977","Silene vulgaris","L","G",505,2018-11-07,2,9,11,0,2,19,20,0
"8978","Silene vulgaris","L","G",506,2018-11-07,3,9,11,1,1,20,20,0.05
"8979","Silene vulgaris","L","G",507,2018-11-07,0,9,11,0,0,19,20,0
"8980","Silene stellata","H","G",556,2018-11-07,17,9,11,0,2,19,25,0
"8981","Silene stellata","H","G",557,2018-11-07,19,9,11,0,0,20,25,0
"8982","Silene stellata","H","G",558,2018-11-07,18,9,11,0,0,20,25,0
"8983","Silene stellata","L","G",559,2018-11-07,11,9,11,0,0,20,20,0
"8984","Silene stellata","L","G",560,2018-11-07,12,9,11,0,0,20,20,0
"8985","Silene stellata","L","G",561,2018-11-07,10,9,11,0,0,20,20,0
"8986","Anemone virginana","H","G",610,2018-11-07,1,9,11,4,0,23,25,0.173913043478261
"8987","Anemone virginana","H","G",611,2018-11-07,0,9,11,3,0,20,25,0.15
"8988","Anemone virginana","H","G",612,2018-11-07,0,9,11,3,0,20,25,0.15
"8989","Anemone virginana","L","G",613,2018-11-07,0,9,11,3,1,19,20,0.157894736842105
"8990","Anemone virginana","L","G",614,2018-11-07,0,9,11,3,2,18,20,0.166666666666667
"8991","Anemone virginana","L","G",615,2018-11-07,0,9,11,3,1,19,20,0.157894736842105
"8992","Thalictrum dioicum","H","G",664,2018-11-07,3,9,11,0,10,5,25,0
"8993","Thalictrum dioicum","H","G",665,2018-11-07,5,9,11,1,7,8,25,0.125
"8994","Thalictrum dioicum","H","G",666,2018-11-07,7,9,11,0,6,9,25,0
"8995","Thalictrum dioicum","L","G",667,2018-11-07,3,9,11,0,7,8,20,0
"8996","Thalictrum dioicum","L","G",668,2018-11-07,6,9,11,0,6,9,20,0
"8997","Thalictrum dioicum","L","G",669,2018-11-07,3,9,11,0,8,7,20,0
"8998","Impatiens capensis","H","G",700,2018-11-07,1,9,11,0,9,10,25,0
"8999","Impatiens capensis","H","G",701,2018-11-07,0,9,11,0,9,10,25,0
"9000","Impatiens capensis","L","G",702,2018-11-07,4,9,11,0,6,10,20,0
"9001","Impatiens capensis","L","G",703,2018-11-07,2,9,11,0,8,10,20,0
"9002","Phlox cuspidata","H","G",736,2018-11-07,5,9,11,0,0,5,25,0
"9003","Phlox cuspidata","H","G",737,2018-11-07,6,9,11,0,1,7,25,0
"9004","Phlox cuspidata","H","G",738,2018-11-07,1,9,11,0,1,1,25,0
"9005","Phlox cuspidata","L","G",739,2018-11-07,5,9,11,0,0,5,20,0
"9006","Oenethera biennis","H","G",121,2018-11-09,2,11,13,0,6,14,25,0
"9007","Oenethera biennis","H","G",122,2018-11-09,0,11,13,0,5,11,25,0
"9008","Oenethera biennis","H","G",123,2018-11-09,0,11,13,0,1,19,25,0
"9009","Oenethera biennis","L","G",124,2018-11-09,0,11,13,0,8,11,20,0
"9010","Oenethera biennis","L","G",125,2018-11-09,0,11,13,0,2,18,20,0
"9011","Oenethera biennis","L","G",126,2018-11-09,2,11,13,0,3,17,20,0
"9012","Asclepias syriaca","H","G",169,2018-11-09,0,11,13,0,0,21,25,0
"9013","Asclepias syriaca","H","G",170,2018-11-09,0,11,13,0,0,20,25,0
"9014","Asclepias syriaca","H","G",171,2018-11-09,1,11,13,0,0,20,25,0
"9015","Asclepias syriaca","L","G",172,2018-11-09,0,11,13,0,2,19,20,0
"9016","Asclepias syriaca","L","G",173,2018-11-09,1,11,13,0,0,20,20,0
"9017","Asclepias syriaca","L","G",174,2018-11-09,1,11,13,2,0,20,20,0.1
"9018","Cryptotaenia canadensis","H","G",217,2018-11-09,7,11,13,0,0,21,25,0
"9019","Cryptotaenia canadensis","H","G",218,2018-11-09,8,11,13,0,2,16,25,0
"9020","Cryptotaenia canadensis","H","G",219,2018-11-09,7,11,13,0,1,19,25,0
"9021","Cryptotaenia canadensis","L","G",220,2018-11-09,0,11,13,0,0,20,20,0
"9022","Cryptotaenia canadensis","L","G",221,2018-11-09,0,11,13,0,0,20,20,0
"9023","Cryptotaenia canadensis","L","G",222,2018-11-09,0,11,13,0,0,20,20,0
"9024","Eurbia diviricata","H","G",283,2018-11-09,5,11,13,0,8,12,25,0
"9025","Eurbia diviricata","H","G",284,2018-11-09,3,11,13,0,6,14,25,0
"9026","Eurbia diviricata","H","G",286,2018-11-09,5,11,13,0,6,14,25,0
"9027","Eurbia diviricata","L","G",285,2018-11-09,2,11,13,2,4,16,20,0.125
"9028","Eurbia diviricata","L","G",287,2018-11-09,2,11,13,0,7,13,20,0
"9029","Eurbia diviricata","L","G",288,2018-11-09,2,11,13,0,3,17,20,0
"9030","Hesperis matronalis","H","G",337,2018-11-09,0,11,13,0,0,17,25,0
"9031","Hesperis matronalis","H","G",338,2018-11-09,0,11,13,0,1,17,25,0
"9032","Hesperis matronalis","H","G",339,2018-11-09,0,11,13,0,0,18,25,0
"9033","Hesperis matronalis","L","G",340,2018-11-09,3,11,13,0,0,18,20,0
"9034","Hesperis matronalis","L","G",341,2018-11-09,0,11,13,0,1,17,20,0
"9035","Hesperis matronalis","L","G",342,2018-11-09,1,11,13,0,0,19,20,0
"9036","Polygonum virginiatum","H","G",410,2018-11-09,3,11,13,0,0,20,25,0
"9037","Polygonum virginiatum","H","G",411,2018-11-09,3,11,13,1,0,20,25,0.05
"9038","Polygonum virginiatum","L","G",412,2018-11-09,3,11,13,0,1,19,20,0
"9039","Polygonum virginiatum","L","G",413,2018-11-09,3,11,13,2,0,20,20,0.1
"9040","Polygonum virginiatum","L","G",414,2018-11-09,3,11,13,1,0,22,20,0.0454545454545455
"9041","Carex grisea","H","G",451,2018-11-09,19,11,13,0,1,19,25,0
"9042","Carex grisea","H","G",452,2018-11-09,19,11,13,0,1,19,25,0
"9043","Carex grisea","L","G",453,2018-11-09,19,11,13,0,1,19,20,0
"9044","Carex grisea","L","G",454,2018-11-09,20,11,13,0,0,20,20,0
"9045","Silene vulgaris","H","G",502,2018-11-09,3,11,13,0,0,20,25,0
"9046","Silene vulgaris","H","G",503,2018-11-09,7,11,13,0,0,21,25,0
"9047","Silene vulgaris","H","G",504,2018-11-09,1,11,13,0,0,20,25,0
"9048","Silene vulgaris","L","G",505,2018-11-09,2,11,13,0,2,19,20,0
"9049","Silene vulgaris","L","G",506,2018-11-09,3,11,13,1,1,20,20,0.05
"9050","Silene vulgaris","L","G",507,2018-11-09,0,11,13,0,0,19,20,0
"9051","Silene stellata","H","G",556,2018-11-09,17,11,13,0,2,19,25,0
"9052","Silene stellata","H","G",557,2018-11-09,19,11,13,0,0,20,25,0
"9053","Silene stellata","H","G",558,2018-11-09,18,11,13,0,0,20,25,0
"9054","Silene stellata","L","G",559,2018-11-09,11,11,13,0,0,20,20,0
"9055","Silene stellata","L","G",560,2018-11-09,12,11,13,0,0,20,20,0
"9056","Silene stellata","L","G",561,2018-11-09,10,11,13,0,0,20,20,0
"9057","Anemone virginana","H","G",610,2018-11-09,1,11,13,6,0,23,25,0.260869565217391
"9058","Anemone virginana","H","G",611,2018-11-09,0,11,13,5,0,20,25,0.25
"9059","Anemone virginana","H","G",612,2018-11-09,0,11,13,2,0,20,25,0.1
"9060","Anemone virginana","L","G",613,2018-11-09,0,11,13,5,1,19,20,0.263157894736842
"9061","Anemone virginana","L","G",614,2018-11-09,0,11,13,3,2,18,20,0.166666666666667
"9062","Anemone virginana","L","G",615,2018-11-09,0,11,13,2,1,19,20,0.105263157894737
"9063","Thalictrum dioicum","H","G",664,2018-11-09,3,11,13,0,10,5,25,0
"9064","Thalictrum dioicum","H","G",665,2018-11-09,5,11,13,1,7,8,25,0.125
"9065","Thalictrum dioicum","H","G",666,2018-11-09,7,11,13,1,6,9,25,0.111111111111111
"9066","Thalictrum dioicum","L","G",667,2018-11-09,3,11,13,0,7,8,20,0
"9067","Thalictrum dioicum","L","G",668,2018-11-09,6,11,13,0,6,9,20,0
"9068","Thalictrum dioicum","L","G",669,2018-11-09,3,11,13,1,8,7,20,0.142857142857143
"9069","Impatiens capensis","H","G",700,2018-11-09,1,11,13,0,9,10,25,0
"9070","Impatiens capensis","H","G",701,2018-11-09,0,11,13,0,9,10,25,0
"9071","Impatiens capensis","L","G",702,2018-11-09,4,11,13,0,6,10,20,0
"9072","Impatiens capensis","L","G",703,2018-11-09,2,11,13,0,8,10,20,0
"9073","Phlox cuspidata","H","G",736,2018-11-09,5,11,13,0,0,5,25,0
"9074","Phlox cuspidata","H","G",737,2018-11-09,6,11,13,0,1,7,25,0
"9075","Phlox cuspidata","H","G",738,2018-11-09,1,11,13,0,1,1,25,0
"9076","Phlox cuspidata","L","G",739,2018-11-09,5,11,13,0,0,5,20,0
"9077","Oenethera biennis","H","G",121,2018-11-11,2,13,14,0,6,14,25,0
"9078","Oenethera biennis","H","G",122,2018-11-11,0,13,14,0,5,11,25,0
"9079","Oenethera biennis","H","G",123,2018-11-11,0,13,14,0,1,19,25,0
"9080","Oenethera biennis","L","G",124,2018-11-11,0,13,14,0,8,11,20,0
"9081","Oenethera biennis","L","G",125,2018-11-11,0,13,14,0,2,18,20,0
"9082","Oenethera biennis","L","G",126,2018-11-11,2,13,14,0,3,17,20,0
"9083","Asclepias syriaca","H","G",169,2018-11-11,0,13,14,0,0,21,25,0
"9084","Asclepias syriaca","H","G",170,2018-11-11,0,13,14,0,0,20,25,0
